TypeDictionary_XmlSchema_TSNApplicationEngineeringParameters,6006,Variable
TypeDictionary_BinarySchema_TSNApplicationParameter,6007,Variable
TypeDictionary_XmlSchema_TSNApplicationParameter,6008,Variable
Endpoint_Application,6009,Variable
TypeDictionary_BinarySchema_TSNApplication,6010,Variable
TypeDictionary_XmlSchema_TSNApplication,6011,Variable
Server_Namespaces_https___isw_uni_stuttgart_de_TSNEndpointModel__IsNamespaceSubset,6012,Variable
Server_Namespaces_https___isw_uni_stuttgart_de_TSNEndpointModel__NamespacePublicationDate,6013,Variable
Server_Namespaces_https___isw_uni_stuttgart_de_TSNEndpointModel__NamespaceUri,6014,Variable
Server_Namespaces_https___isw_uni_stuttgart_de_TSNEndpointModel__NamespaceVersion,6015,Variable
Server_Namespaces_https___isw_uni_stuttgart_de_TSNEndpointModel__StaticNodeIdTypes,6016,Variable
Server_Namespaces_https___isw_uni_stuttgart_de_TSNEndpointModel__StaticNumericNodeIdRange,6017,Variable
Server_Namespaces_https___isw_uni_stuttgart_de_TSNEndpointModel__StaticStringNodeIdPattern,6018,Variable
TypeDictionary_BinarySchema_TSNInterfaceCapabilities,6019,Variable
TypeDictionary_XmlSchema_TSNInterfaceCapabilities,6020,Variable
TypeDictionary_BinarySchema_TSNInterfaceQueue,6021,Variable
TypeDictionary_XmlSchema_TSNInterfaceQueue,6022,Variable
TypeDictionary_BinarySchema_TSNInterface,6023,Variable
TypeDictionary_XmlSchema_TSNInterface,6024,Variable
TypeDictionary_BinarySchema_TSNSystemResources,6025,Variable
TypeDictionary_XmlSchema_TSNSystemResources,6026,Variable
TypeDictionary_BinarySchema_TSNLocalSystem,6027,Variable
TypeDictionary_XmlSchema_TSNLocalSystem,6028,Variable
TypeDictionary_BinarySchema_TSNGateControlListEntry,6029,Variable
TypeDictionary_XmlSchema_TSNGateControlListEntry,6030,Variable
TypeDictionary_BinarySchema_TSNGateControlList,6031,Variable
TypeDictionary_XmlSchema_TSNGateControlList,6032,Variable
TypeDictionary_BinarySchema_TSNSchedule,6033,Variable
TypeDictionary_XmlSchema_TSNSchedule,6034,Variable
TypeDictionary_BinarySchema_TSNNetwork,6035,Variable
TypeDictionary_XmlSchema_TSNNetwork,6036,Variable
Endpoint_Network,6037,Variable
TypeDictionary_BinarySchema_IEEEInterfaceConfiguration,6038,Variable
TypeDictionary_XmlSchema_IEEEInterfaceConfiguration,6039,Variable
TypeDictionary_BinarySchema_IEEEInterfaceConfigList,6040,Variable
TypeDictionary_XmlSchema_IEEEInterfaceConfigList,6041,Variable
TypeDictionary_BinarySchema_MacAddresses,6042,Variable
TypeDictionary_XmlSchema_MacAddresses,6043,Variable
